cascade_id,maj_label,hate_dummy,cascade_size,cascade_lifetime,cascade_structural_virality,followers_count,following_count,verified_dummy,root_account_age,tweet_count_byage,media_dummy,mention_dummy,hashtag_dummy,tweet_length,tweet_uncleaned_length,WC,i,you,shehe,we,they,pronoun,ppron,ipron,i_count,you_count,shehe_count,we_count,they_count,pronoun_count,ppron_count,ipron_count,second_person_dummy,directed_dummy,sentiment
622,normal,0,1,0,0.0,36,401,0,1955.5902777777776,1.22,0,0,1,91,103,18,5.56,0.0,0.0,0.0,0.0,11.11,5.56,5.56,1,0,0,0,0,2,1,1,0,0,0.637
623,normal,0,1,0,0.0,489,696,0,4468.810150462963,3.9,1,0,0,82,82,16,0.0,12.5,0.0,0.0,0.0,12.5,12.5,0.0,0,2,0,0,0,2,2,0,1,0,0.052
624,normal,0,1,0,0.0,130,216,0,4304.905439814815,2.0,0,0,0,140,139,33,3.03,0.0,0.0,0.0,0.0,6.06,3.03,3.03,1,0,0,0,0,2,1,1,0,0,-0.543
625,normal,0,2,0,1.0,29546,29794,0,3411.83494212963,93.42,1,0,0,63,63,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.872
626,normal,0,1,0,0.0,5053,4166,0,4756.086493055555,7.74,1,1,1,60,77,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
627,normal,0,1,0,0.0,1380,2574,0,5039.239675925926,194.11,1,0,1,69,91,10,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0,1,0,0,0,1,1,0,1,0,0.44
628,normal,0,1,0,0.0,87,160,0,2644.9171527777776,2.61,1,0,0,94,93,26,7.69,0.0,0.0,3.85,0.0,15.38,11.54,3.85,2,0,0,1,0,4,3,1,0,0,0.0
629,normal,0,1,0,0.0,263,352,0,2003.4332638888889,4.2,1,0,0,121,121,25,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0,0,0,1,0,1,1,0,0,0,0.44
630,normal,0,1,0,0.0,1770,1324,1,4275.205972222222,0.62,1,0,1,110,132,33,3.03,0.0,0.0,0.0,0.0,6.06,3.03,3.03,1,0,0,0,0,2,1,1,0,0,-0.693
631,normal,0,1,0,0.0,3628,640,0,4673.825613425926,8.2,1,1,0,63,78,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.511
632,normal,0,1,0,0.0,53,996,0,4843.276099537037,1.52,1,1,1,66,105,13,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0.0,1,0,0,0,0,1,1,0,0,0,0.772
633,normal,0,1,0,0.0,228,69,0,2053.2211689814817,930.18,0,0,0,108,108,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
634,normal,0,1,0,0.0,123,206,0,3216.131782407408,0.11,1,1,1,90,110,17,5.88,0.0,0.0,0.0,0.0,11.76,5.88,5.88,1,0,0,0,0,2,1,1,0,0,0.0
635,normal,0,1,0,0.0,956,373,0,2153.970671296296,1.18,0,0,0,135,135,37,16.22,0.0,0.0,0.0,0.0,16.22,16.22,0.0,6,0,0,0,0,6,6,0,0,0,-0.598
636,normal,0,2,2,1.0,275,693,0,4236.026574074074,0.22,0,1,0,97,139,19,5.26,0.0,0.0,0.0,0.0,5.26,5.26,0.0,1,0,0,0,0,1,1,0,0,0,0.511
637,normal,0,1,0,0.0,912,768,0,1990.9754976851848,19.51,1,0,1,97,111,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.178
638,normal,0,1,0,0.0,573,1218,0,3806.4894560185194,0.94,1,0,0,82,82,21,4.76,0.0,0.0,0.0,0.0,9.52,4.76,4.76,1,0,0,0,0,2,1,1,0,0,0.273
639,normal,0,14,48,2.75,8763,5989,0,2636.938136574074,32.53,0,0,0,117,115,27,3.7,0.0,0.0,0.0,0.0,3.7,3.7,0.0,1,0,0,0,0,1,1,0,0,0,-0.359
640,normal,0,1,0,0.0,1333,846,0,2649.2537962962965,1.55,1,0,0,112,112,19,0.0,0.0,0.0,5.26,0.0,10.53,5.26,5.26,0,0,0,1,0,2,1,1,0,0,0.0
641,normal,0,1,0,0.0,25647,14298,0,2847.198379629629,269.82,1,1,1,24,58,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
642,normal,0,1,0,0.0,76,0,0,2637.610625,21.62,0,0,0,135,135,28,0.0,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0,0,0,0,0,1,0,1,0,0,-0.944
643,normal,0,3,78,1.33,10765,10781,0,4756.34761574074,2.16,1,0,1,108,118,20,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0,0,0,0,1,0,2,1,1,0,0,0.827
644,normal,0,1,0,0.0,94,0,0,2212.464803240741,16.65,1,1,1,69,105,15,6.67,0.0,0.0,0.0,0.0,6.67,6.67,0.0,1,0,0,0,0,1,1,0,0,0,0.0
645,normal,0,1,0,0.0,31,37,0,2157.1408796296296,0.01,1,0,1,55,64,18,11.11,16.67,0.0,0.0,0.0,33.33,27.78,5.56,2,3,0,0,0,6,5,1,1,0,0.439
646,normal,0,1,0,0.0,293,515,0,3565.9400578703703,0.79,0,0,0,131,131,34,0.0,5.88,0.0,0.0,0.0,5.88,5.88,0.0,0,2,0,0,0,2,2,0,1,0,0.296
647,normal,0,1,0,0.0,3,0,0,2602.6414814814816,0.99,1,0,0,84,84,18,0.0,11.11,0.0,0.0,0.0,11.11,11.11,0.0,0,2,0,0,0,2,2,0,1,0,0.477
648,normal,0,1,0,0.0,287,6,0,3325.4152083333333,55.58,0,0,0,100,100,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
649,normal,0,1,0,0.0,389,3,0,2382.319050925926,8.25,0,1,1,122,135,22,0.0,0.0,0.0,0.0,9.09,22.73,9.09,13.64,0,0,0,0,2,5,2,3,0,0,-0.552
650,normal,0,1,0,0.0,73,3,0,2701.3236458333336,15.97,1,0,0,69,69,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
651,normal,0,1,0,0.0,22663,2478,0,3979.6999421296296,8.43,1,1,0,107,121,22,4.55,0.0,0.0,0.0,0.0,4.55,4.55,0.0,1,0,0,0,0,1,1,0,0,0,0.382
652,normal,0,1,0,0.0,4,78,0,1978.863414351852,0.24,1,0,1,77,84,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.396
653,normal,0,1,0,0.0,3680,4865,0,4835.423831018518,34.01,1,0,1,58,80,12,0.0,16.67,0.0,0.0,0.0,16.67,16.67,0.0,0,2,0,0,0,2,2,0,1,0,0.0
654,normal,0,1,0,0.0,765,784,0,3125.115671296296,0.94,1,1,0,133,144,28,0.0,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0,0,0,0,0,1,0,1,0,0,-0.586
655,normal,0,1,0,0.0,232,620,0,3018.1018171296296,8.6,1,0,0,120,120,26,7.69,0.0,0.0,0.0,0.0,11.54,7.69,3.85,2,0,0,0,0,3,2,1,0,0,0.861
656,normal,0,1,0,0.0,3344,751,0,4256.226064814815,3.0,1,0,1,106,112,20,0.0,10.0,0.0,0.0,5.0,15.0,15.0,0.0,0,2,0,0,1,3,3,0,1,0,0.421
657,normal,0,1,0,0.0,49,77,0,2297.925,2.16,1,1,1,46,86,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
658,normal,0,6,125,1.67,104432,845,1,4861.371064814814,11.26,0,0,0,124,124,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
659,normal,0,1,0,0.0,31,95,0,4207.303032407407,0.02,1,1,0,49,53,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.026
660,normal,0,8,7,2.71,3541,4959,0,3517.3967939814816,2.2,1,1,1,36,136,7,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0,0,0,0,0,1,0,1,0,0,0.0
661,normal,0,2,0,1.0,21678,23784,0,2663.118715277778,274.84,1,0,0,108,108,27,0.0,0.0,0.0,0.0,3.7,3.7,3.7,0.0,0,0,0,0,1,1,1,0,0,0,-0.477
662,normal,0,1,0,0.0,690,310,0,4886.622546296297,4.48,1,0,0,82,82,18,0.0,11.11,0.0,0.0,0.0,11.11,11.11,0.0,0,2,0,0,0,2,2,0,1,0,0.077
663,normal,0,1,0,0.0,438,0,0,2795.912534722222,10.12,1,0,1,95,113,18,0.0,0.0,5.56,0.0,0.0,5.56,5.56,0.0,0,0,1,0,0,1,1,0,0,0,0.827
664,normal,0,1,0,0.0,2730,1852,0,3271.2019675925926,46.84,1,0,0,114,114,22,0.0,4.55,0.0,0.0,0.0,9.09,4.55,4.55,0,1,0,0,0,2,1,1,1,0,0.382
665,normal,0,1,0,0.0,236,258,0,3905.8286574074073,1.09,1,1,0,80,88,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.727
666,normal,0,1,0,0.0,145,284,0,3966.092476851852,3.22,0,0,0,124,123,27,11.11,0.0,0.0,0.0,0.0,18.52,11.11,7.41,3,0,0,0,0,5,3,2,0,0,0.25
667,normal,0,1,0,0.0,2370,618,0,2765.1085416666665,9.56,1,0,0,114,114,21,0.0,4.76,0.0,0.0,0.0,14.29,4.76,9.52,0,1,0,0,0,3,1,2,1,0,0.931
668,normal,0,1,0,0.0,49,272,0,3893.913819444445,5.25,1,0,0,115,115,21,0.0,0.0,0.0,4.76,0.0,9.52,4.76,4.76,0,0,0,1,0,2,1,1,0,0,-0.296
669,normal,0,1,0,0.0,608,944,0,4535.077210648148,0.13,1,1,0,79,89,16,6.25,6.25,6.25,0.0,0.0,18.75,18.75,0.0,1,1,1,0,0,3,3,0,1,1,0.361
670,normal,0,5,4,1.8,3749,31,0,4715.896203703704,0.97,0,0,0,102,102,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
671,normal,0,8,7,2.11,119104,10852,1,4965.166967592592,25.19,0,0,0,141,140,28,0.0,0.0,0.0,3.57,0.0,10.71,3.57,7.14,0,0,0,1,0,3,1,2,0,0,-0.202
672,normal,0,1,0,0.0,140,399,0,2351.0006712962963,0.21,1,0,0,112,112,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.44
673,normal,0,1,0,0.0,577,736,0,4152.793900462963,2.96,0,1,1,34,116,9,0.0,11.11,0.0,0.0,0.0,11.11,11.11,0.0,0,1,0,0,0,1,1,0,1,1,-0.494
674,normal,0,1,0,0.0,455,42,0,4303.932766203704,0.54,1,0,1,26,34,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
675,normal,0,1,0,0.0,7,0,0,3405.0767939814814,0.63,1,0,0,88,87,20,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,0,0,0,0,1,0,1,0,0,-0.25
676,normal,0,1,0,0.0,4,65,0,2024.9368634259256,4.5,0,0,0,140,140,31,3.23,3.23,0.0,0.0,3.23,19.35,9.68,9.68,1,1,0,0,1,6,3,3,1,0,-0.743
677,normal,0,1,0,0.0,228,69,0,2053.2211689814817,930.18,0,0,0,102,102,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
678,normal,0,1,0,0.0,7273,5865,0,2770.2917824074075,28.5,0,1,1,49,100,10,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,0,0,0,0,1,0,1,0,0,0.735
679,normal,0,1,0,0.0,32,68,0,2132.078020833333,11.25,1,0,0,77,77,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.318
680,normal,0,1,0,0.0,170,780,0,3417.955601851852,1.15,1,0,0,85,85,18,0.0,5.56,0.0,0.0,0.0,5.56,5.56,0.0,0,1,0,0,0,1,1,0,1,0,0.0
681,normal,0,1,0,0.0,65,174,0,1961.4934953703705,0.02,1,0,0,140,140,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.312
682,normal,0,1,0,0.0,46,90,0,3923.049247685185,1.06,1,0,0,83,83,19,0.0,5.26,0.0,0.0,0.0,5.26,5.26,0.0,0,1,0,0,0,1,1,0,1,0,0.71
683,normal,0,1,0,0.0,680,708,0,2237.165104166667,82.43,1,0,0,77,77,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.477
684,normal,0,1,0,0.0,732,2521,0,4023.8182291666662,11.18,0,0,0,134,134,32,9.38,0.0,0.0,0.0,0.0,21.88,9.38,12.5,3,0,0,0,0,7,3,4,0,0,0.292
685,normal,0,1,0,0.0,144,195,0,3542.2130902777776,0.94,1,0,1,60,93,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
686,normal,0,1,0,0.0,652,31,0,3142.7822800925924,0.02,0,0,0,120,120,22,0.0,0.0,0.0,0.0,4.55,9.09,4.55,4.55,0,0,0,0,1,2,1,1,0,0,0.077
687,normal,0,1,0,0.0,52,84,0,1953.8482060185183,1.83,1,0,1,66,96,12,8.33,0.0,0.0,0.0,0.0,8.33,8.33,0.0,1,0,0,0,0,1,1,0,0,0,0.572
688,normal,0,1,0,0.0,43,67,0,4121.167222222222,0.4,0,0,1,106,125,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
689,normal,0,2,0,1.0,467,318,0,3837.323715277778,1.1,1,1,0,65,79,12,0.0,0.0,0.0,8.33,0.0,8.33,8.33,0.0,0,0,0,1,0,1,1,0,0,0,0.572
690,normal,0,1,0,0.0,7524,8270,0,4698.401805555555,4.13,1,0,1,107,120,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
691,normal,0,1,0,0.0,68,20,0,3214.3953009259258,1.45,1,0,1,72,92,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.026
692,normal,0,1,0,0.0,1808,1901,0,3859.190648148148,2.02,1,0,0,81,81,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.226
693,normal,0,1,0,0.0,780,313,0,2975.8172222222224,22.32,0,0,1,104,115,26,0.0,7.69,0.0,0.0,0.0,7.69,7.69,0.0,0,2,0,0,0,2,2,0,1,0,0.716
694,normal,0,1,0,0.0,239,0,0,2825.4244675925925,1.39,0,0,0,111,111,21,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0,0,0,0,0,1,0,1,0,0,0.0
695,normal,0,4,0,1.67,1297,1080,0,4328.935138888889,4.79,1,1,1,68,139,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.493
696,normal,0,1,0,0.0,23,0,0,1933.0822337962964,2.71,1,0,0,101,101,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
697,normal,0,1,0,0.0,191,13,0,4791.914525462963,7.06,1,1,0,102,106,22,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0,0,0,0,0,1,0,1,0,0,0.0
698,normal,0,1,0,0.0,875,3549,0,2174.820613425926,13.67,1,0,1,36,54,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
699,normal,0,1,0,0.0,126,242,0,3785.349606481481,0.13,1,0,0,78,78,15,0.0,13.33,0.0,0.0,0.0,13.33,13.33,0.0,0,2,0,0,0,2,2,0,1,0,0.886
700,normal,0,1,0,0.0,69966,1874,1,3548.051365740741,6.15,1,0,0,114,114,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
701,normal,0,1,0,0.0,11510,6373,0,5707.09369212963,10.76,0,0,1,115,131,25,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1,0,0,0,0,1,1,0,0,0,0.0
702,normal,0,1,0,0.0,809,1339,0,2571.1896064814814,5.1,0,0,0,124,124,26,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0,0,0,0,0,2,0,2,0,0,-0.225
703,normal,0,1,0,0.0,1761,1,0,2047.8630902777777,23.95,1,0,0,93,93,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.494
704,normal,0,1,0,0.0,1112,1149,0,2995.6120601851853,0.52,0,0,1,128,138,23,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0,0,0,0,0,1,0,1,0,0,0.178
705,normal,0,1,0,0.0,33,52,0,1978.7299305555557,1.31,1,1,1,114,141,28,0.0,10.71,0.0,7.14,0.0,21.43,17.86,3.57,0,3,0,2,0,6,5,1,1,1,0.542
706,normal,0,1,0,0.0,3911,4833,0,2101.389039351852,158.25,1,0,0,113,113,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.869
707,normal,0,1,0,0.0,393,2514,0,3434.8147453703705,1.83,1,0,0,82,82,17,0.0,11.76,0.0,0.0,0.0,11.76,11.76,0.0,0,2,0,0,0,2,2,0,1,0,-0.565
708,normal,0,1,0,0.0,1322,2202,0,3776.044328703704,4.66,1,0,0,89,88,24,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0,0,0,0,0,1,0,1,0,0,0.42
709,normal,0,1,0,0.0,1186,551,0,4752.652743055555,17.27,1,1,1,75,96,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.178
710,normal,0,1,0,0.0,2442,932,0,4395.162881944444,0.86,1,0,0,117,117,20,0.0,5.0,0.0,0.0,5.0,10.0,10.0,0.0,0,1,0,0,1,2,2,0,1,0,0.0
711,normal,0,2,0,1.0,1024,1522,0,4142.13681712963,1.58,0,0,0,137,137,29,0.0,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0,0,0,0,0,1,0,1,0,0,0.0
712,normal,0,1,0,0.0,144,120,0,3708.085347222222,1.45,1,0,0,84,83,17,0.0,5.88,0.0,0.0,0.0,5.88,5.88,0.0,0,1,0,0,0,1,1,0,1,0,0.644
713,normal,0,40,25,1.95,173902,47,0,4846.444884259259,4.04,0,0,1,114,135,28,0.0,0.0,0.0,3.57,0.0,3.57,3.57,0.0,0,0,0,1,0,1,1,0,0,0,-0.743
714,normal,0,1,0,0.0,1551,877,0,4499.112314814815,21.43,1,0,0,56,56,12,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0,0,0,0,0,1,0,1,0,0,0.361
715,normal,0,2,0,1.0,14021,231,0,4200.094131944445,4.75,1,1,0,96,110,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.361
716,normal,0,1,0,0.0,0,0,0,2542.135289351852,0.29,1,0,1,80,87,14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0,0,0,0,0,1,0,1,0,0,0.658
717,normal,0,2,15,1.0,1746,948,0,4046.475324074074,0.23,1,0,0,127,127,23,0.0,0.0,0.0,4.35,0.0,4.35,4.35,0.0,0,0,0,1,0,1,1,0,0,0,0.679
718,normal,0,1,0,0.0,135,3,0,4738.827685185185,0.23,1,0,0,117,117,26,0.0,0.0,0.0,11.54,0.0,15.38,11.54,3.85,0,0,0,3,0,4,3,1,0,0,0.338
719,normal,0,1,0,0.0,582,651,0,3670.871168981481,6.35,0,0,0,131,129,28,14.29,0.0,0.0,0.0,0.0,28.57,14.29,14.29,4,0,0,0,0,8,4,4,0,0,0.681
720,normal,0,1,0,0.0,405,3,0,2297.503738425926,0.07,0,0,0,113,112,25,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2,0,0,0,0,2,2,0,0,0,-0.768
721,normal,0,1,0,0.0,21,118,0,3197.694849537037,4.31,1,0,0,112,112,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
722,normal,0,1,0,0.0,986,2736,0,2185.252766203704,0.18,1,0,1,60,111,11,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0,0,0,0,0,1,0,1,0,0,0.34
723,normal,0,1,0,0.0,2066,451,0,4266.195798611111,0.85,1,0,0,86,86,19,0.0,10.53,0.0,0.0,0.0,15.79,10.53,5.26,0,2,0,0,0,3,2,1,1,0,0.452
724,normal,0,1,0,0.0,16657,2834,0,4079.5819791666663,6.16,0,0,1,111,117,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.847
725,normal,0,1,0,0.0,553,931,0,4762.291828703704,0.68,1,1,1,69,101,15,13.33,0.0,0.0,6.67,0.0,20.0,20.0,0.0,2,0,0,1,0,3,3,0,0,0,0.832
726,normal,0,1,0,0.0,632,268,0,2432.0897685185187,15.4,0,0,0,114,114,24,4.17,4.17,0.0,0.0,0.0,16.67,8.33,8.33,1,1,0,0,0,4,2,2,1,0,-0.428
727,normal,0,2,1,1.0,968,770,0,3145.0379398148148,2.15,0,0,0,119,119,28,3.57,0.0,0.0,0.0,0.0,10.71,3.57,3.57,1,0,0,0,0,3,1,1,0,0,0.421
728,normal,0,1,0,0.0,1584,2454,0,2230.204895833333,29.85,1,0,0,70,70,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
729,normal,0,1,0,0.0,201,248,0,2179.199340277778,6.96,0,0,0,105,105,23,4.35,0.0,0.0,0.0,0.0,13.04,4.35,8.7,1,0,0,0,0,3,1,2,0,0,0.488
730,normal,0,3,2,1.33,17712,298,0,4797.075335648148,2.89,0,1,0,99,106,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
731,normal,0,1,0,0.0,338,126,0,3941.818738425926,5.15,1,0,0,94,91,21,4.76,0.0,0.0,0.0,0.0,19.05,4.76,14.29,1,0,0,0,0,4,1,3,0,0,0.361
732,normal,0,1,0,0.0,620,480,0,5042.786446759259,2.73,1,0,0,97,96,20,5.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1,0,0,0,0,2,1,1,0,0,0.0
733,normal,0,1,0,0.0,875,3549,0,2174.820613425926,13.67,1,0,1,85,109,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
734,normal,0,1,0,0.0,4308,2696,0,4893.716354166667,16.61,0,0,0,136,136,32,12.5,0.0,0.0,0.0,3.12,15.62,15.62,0.0,4,0,0,0,1,5,5,0,0,0,0.248
735,normal,0,1,0,0.0,601,1712,0,3791.752962962963,9.45,1,0,0,83,83,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
736,normal,0,2,0,1.0,144,24,0,2159.1991435185187,0.05,0,0,0,140,139,35,0.0,2.86,0.0,8.57,0.0,11.43,11.43,0.0,0,1,0,3,0,4,4,0,1,0,0.681
737,normal,0,1,0,0.0,4420,2252,0,3525.4762962962964,68.7,0,0,0,137,137,28,0.0,0.0,0.0,7.14,0.0,10.71,7.14,3.57,0,0,0,2,0,3,2,1,0,0,-0.115
738,normal,0,1,0,0.0,11324,176,1,4150.259293981481,31.87,1,0,0,95,95,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.44
739,normal,0,1,0,0.0,4,216,0,2630.952523148148,0.02,0,0,1,116,139,33,3.03,0.0,0.0,3.03,0.0,6.06,6.06,0.0,1,0,0,1,0,2,2,0,0,0,-0.525
740,normal,0,1,0,0.0,5480,4001,0,5621.67681712963,24.6,1,0,0,117,117,27,7.41,0.0,0.0,0.0,0.0,18.52,7.41,11.11,2,0,0,0,0,5,2,3,0,0,0.475
741,normal,0,2,4,1.0,12129,11348,0,4747.868807870371,82.94,1,1,0,61,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
742,normal,0,1,0,0.0,101,105,0,3036.076747685185,0.09,0,0,0,144,140,27,7.41,7.41,0.0,0.0,0.0,18.52,14.81,3.7,2,2,0,0,0,5,4,1,1,0,0.947
743,normal,0,1,0,0.0,2269,2987,0,3731.899016203704,11.4,1,0,0,91,91,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.273
744,normal,0,5,2,1.8,40396,40651,0,3615.86087962963,87.41,1,0,0,83,83,15,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0,0,0,0,0,1,0,1,0,0,0.0
745,normal,0,1,0,0.0,1262,4879,0,4182.289525462963,5.29,1,0,0,79,79,15,0.0,0.0,6.67,0.0,0.0,6.67,6.67,0.0,0,0,1,0,0,1,1,0,0,0,0.0
746,normal,0,1,0,0.0,710,4486,0,3504.7478703703705,6.9,0,0,0,115,111,27,11.11,3.7,0.0,0.0,0.0,22.22,14.81,7.41,3,1,0,0,0,6,4,2,1,0,-0.178
747,normal,0,1,0,0.0,0,0,0,3773.903055555556,0.12,1,1,1,63,90,16,6.25,6.25,0.0,0.0,0.0,12.5,12.5,0.0,1,1,0,0,0,2,2,0,1,1,0.878
748,normal,0,1,0,0.0,599,2146,0,3999.254641203704,5.01,0,0,1,85,103,19,0.0,0.0,0.0,5.26,0.0,5.26,5.26,0.0,0,0,0,1,0,1,1,0,0,0,0.0
749,normal,0,1,0,0.0,30,89,0,4450.698483796296,0.43,1,0,0,142,140,30,13.33,0.0,0.0,0.0,3.33,20.0,16.67,3.33,4,0,0,0,1,6,5,1,0,0,-0.313
750,normal,0,1,0,0.0,2623,60,0,4799.983506944444,0.34,0,0,0,142,142,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
751,normal,0,1,0,0.0,234,453,0,4702.952974537037,3.15,1,0,0,94,94,19,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0,0,0,0,0,1,0,1,0,0,0.636
752,normal,0,1,0,0.0,85,1,0,2099.4279050925925,39.4,1,0,0,74,74,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.382
753,normal,0,1,0,0.0,380,938,0,4455.527164351852,14.07,1,0,0,102,102,27,0.0,0.0,3.7,3.7,0.0,11.11,7.41,3.7,0,0,1,1,0,3,2,1,0,0,-0.226
754,normal,0,1,0,0.0,1516,1683,0,2867.45212962963,5.81,0,0,1,94,100,18,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0,0,0,0,0,2,0,2,0,0,0.421
755,normal,0,1,0,0.0,2676,1688,0,3161.8185532407406,41.81,1,0,0,137,136,30,0.0,16.67,0.0,0.0,0.0,20.0,16.67,3.33,0,5,0,0,0,6,5,1,1,0,0.0
